dt,day,hour,minute,tag,in_worker,out_worker,in_pollen,out_pollen,in_drone,out_drone
2025-09-08 14:30:47,8,14,30,TX2_6,6,12,0,3,0,0
2025-09-08 14:35:47,8,14,35,TX2_6,7,13,0,2,0,0
2025-09-08 14:40:47,8,14,40,TX2_6,10,7,1,1,3,2
2025-09-08 14:45:47,8,14,45,TX2_6,10,14,0,1,0,0
2025-09-08 14:50:47,8,14,50,TX2_6,9,13,0,0,0,0
2025-09-08 14:55:47,8,14,55,TX2_6,12,7,0,2,0,0
2025-09-08 15:00:47,8,15,0,TX2_6,13,10,0,0,0,0
2025-09-08 15:05:47,8,15,5,TX2_6,8,12,0,3,0,0
2025-09-08 15:10:47,8,15,10,TX2_6,7,14,0,1,0,0
2025-09-08 15:15:47,8,15,15,TX2_6,8,10,0,2,0,0
2025-09-08 15:20:47,8,15,20,TX2_6,9,10,0,2,0,0
2025-09-08 15:25:47,8,15,25,TX2_6,5,13,0,2,0,0
2025-09-08 15:30:47,8,15,30,TX2_6,11,13,0,0,0,0
2025-09-08 15:35:48,8,15,35,TX2_6,9,12,0,1,0,0
2025-09-08 15:40:48,8,15,40,TX2_6,7,15,0,0,0,0
2025-09-08 15:45:48,8,15,45,TX2_6,10,14,0,0,0,0
2025-09-08 15:50:48,8,15,50,TX2_6,12,14,0,0,0,0
2025-09-08 15:55:48,8,15,55,TX2_6,13,11,1,0,0,0
2025-09-08 16:00:48,8,16,0,TX2_6,14,14,1,0,0,0
2025-09-08 16:05:48,8,16,5,TX2_6,16,12,0,0,0,0
2025-09-08 16:10:48,8,16,10,TX2_6,12,15,0,0,0,0
2025-09-08 16:15:48,8,16,15,TX2_6,7,15,0,1,0,0
2025-09-08 16:20:48,8,16,20,TX2_6,16,10,0,1,0,0
2025-09-08 16:25:48,8,16,25,TX2_6,5,7,0,1,0,1
2025-09-08 16:30:48,8,16,30,TX2_6,3,9,0,0,0,0
2025-09-08 16:35:48,8,16,35,TX2_6,10,5,0,1,0,0
2025-09-08 16:40:48,8,16,40,TX2_6,6,11,0,0,0,0
2025-09-08 16:45:48,8,16,45,TX2_6,7,12,0,0,0,0
2025-09-08 16:50:48,8,16,50,TX2_6,9,10,0,0,0,0
2025-09-08 16:55:48,8,16,55,TX2_6,5,16,0,0,0,0
2025-09-08 17:00:48,8,17,0,TX2_6,5,13,0,1,0,0
2025-09-08 17:05:48,8,17,5,TX2_6,9,11,0,0,0,0
2025-09-08 17:10:48,8,17,10,TX2_6,7,15,0,0,0,0
2025-09-08 17:15:48,8,17,15,TX2_6,10,9,0,0,0,0
2025-09-08 17:20:48,8,17,20,TX2_6,10,8,0,0,0,0
2025-09-08 17:25:48,8,17,25,TX2_6,9,11,0,0,0,0
2025-09-08 17:30:49,8,17,30,TX2_6,11,9,0,0,0,0
2025-09-08 17:35:49,8,17,35,TX2_6,6,17,0,0,0,0
2025-09-08 17:40:49,8,17,40,TX2_6,17,8,0,0,0,0
2025-09-08 17:45:49,8,17,45,TX2_6,14,7,0,0,0,0
2025-09-08 17:50:49,8,17,50,TX2_6,9,11,0,0,0,0
2025-09-08 17:55:49,8,17,55,TX2_6,10,11,0,0,0,0
2025-09-08 18:00:49,8,18,0,TX2_6,10,12,0,0,0,0
2025-09-08 18:05:49,8,18,5,TX2_6,9,11,0,0,0,0
2025-09-08 18:10:49,8,18,10,TX2_6,4,13,0,0,0,0
2025-09-08 18:15:49,8,18,15,TX2_6,6,12,0,0,0,0
2025-09-08 18:20:49,8,18,20,TX2_6,7,10,0,0,0,0
2025-09-08 18:25:49,8,18,25,TX2_6,8,13,0,0,0,0
2025-09-08 18:30:49,8,18,30,TX2_6,6,12,0,0,0,0
2025-09-08 18:35:49,8,18,35,TX2_6,8,9,0,0,0,0
2025-09-08 18:40:49,8,18,40,TX2_6,4,11,0,0,0,0
2025-09-08 18:45:49,8,18,45,TX2_6,7,11,0,0,0,0
2025-09-08 18:50:49,8,18,50,TX2_6,5,10,0,0,0,0
2025-09-08 18:55:49,8,18,55,TX2_6,5,14,0,0,0,0
2025-09-08 19:00:50,8,19,0,TX2_6,9,8,0,0,0,0
2025-09-08 19:05:50,8,19,5,TX2_6,5,11,0,0,0,0
2025-09-08 19:10:50,8,19,10,TX2_6,7,8,0,0,0,0
2025-09-08 19:15:50,8,19,15,TX2_6,5,13,0,0,0,0
2025-09-08 19:20:50,8,19,20,TX2_6,8,10,0,0,0,0
2025-09-08 19:25:50,8,19,25,TX2_6,7,13,0,0,0,0
2025-09-08 19:30:50,8,19,30,TX2_6,8,10,0,0,0,0
2025-09-08 19:35:50,8,19,35,TX2_6,11,7,0,0,0,0
2025-09-08 19:40:50,8,19,40,TX2_6,6,12,0,0,0,0
2025-09-08 19:45:50,8,19,45,TX2_6,6,12,0,0,0,0
2025-09-08 19:50:50,8,19,50,TX2_6,8,11,0,0,0,0
2025-09-08 19:55:50,8,19,55,TX2_6,8,10,0,0,0,0
2025-09-08 20:00:50,8,20,0,TX2_6,6,8,0,0,0,0
2025-09-08 20:05:50,8,20,5,TX2_6,7,10,0,0,0,0
2025-09-08 20:10:50,8,20,10,TX2_6,11,14,0,0,0,0
2025-09-08 20:15:50,8,20,15,TX2_6,10,11,0,0,0,0
2025-09-08 20:20:50,8,20,20,TX2_6,9,12,0,0,0,0
2025-09-08 20:25:50,8,20,25,TX2_6,5,14,0,0,0,0
2025-09-08 20:30:50,8,20,30,TX2_6,12,7,0,0,0,0
2025-09-08 20:35:51,8,20,35,TX2_6,5,15,0,0,0,0
2025-09-08 20:40:51,8,20,40,TX2_6,6,11,0,0,0,0
2025-09-08 20:45:51,8,20,45,TX2_6,11,9,0,0,0,0
2025-09-08 20:50:51,8,20,50,TX2_6,4,14,0,0,0,0
2025-09-08 20:55:51,8,20,55,TX2_6,13,6,0,0,0,0
2025-09-08 21:00:51,8,21,0,TX2_6,6,15,0,0,0,0
2025-09-08 21:05:51,8,21,5,TX2_6,9,11,0,0,0,0
2025-09-08 21:10:51,8,21,10,TX2_6,8,10,0,1,0,0
2025-09-08 21:15:51,8,21,15,TX2_6,5,13,0,0,0,0
2025-09-08 21:20:51,8,21,20,TX2_6,11,8,1,0,0,0
2025-09-08 21:25:51,8,21,25,TX2_6,10,8,0,0,0,0
2025-09-08 21:30:51,8,21,30,TX2_6,7,10,0,0,0,0
2025-09-08 21:35:51,8,21,35,TX2_6,5,14,0,0,0,0
2025-09-08 21:40:51,8,21,40,TX2_6,5,10,0,0,0,0
2025-09-08 21:45:51,8,21,45,TX2_6,7,12,0,0,0,0
2025-09-08 21:50:51,8,21,50,TX2_6,8,9,0,1,0,0
2025-09-08 21:55:51,8,21,55,TX2_6,5,10,0,0,1,4
2025-09-08 22:00:51,8,22,0,TX2_6,5,7,0,0,3,3
2025-09-08 22:05:51,8,22,5,TX2_6,11,9,0,1,1,0
2025-09-08 22:10:51,8,22,10,TX2_6,9,8,0,1,1,2
2025-09-08 22:15:51,8,22,15,TX2_6,4,12,0,0,2,1
2025-09-08 22:20:52,8,22,20,TX2_6,7,8,1,1,2,1
2025-09-08 22:25:52,8,22,25,TX2_6,9,6,0,0,1,2
2025-09-08 22:30:52,8,22,30,TX2_6,12,6,0,1,0,1
2025-09-08 22:35:52,8,22,35,TX2_6,8,8,0,0,2,2
2025-09-08 22:40:52,8,22,40,TX2_6,7,9,1,1,1,1
2025-09-08 22:45:52,8,22,45,TX2_6,7,7,0,2,3,1
2025-09-08 22:50:52,8,22,50,TX2_6,5,8,0,0,3,2
2025-09-08 22:55:52,8,22,55,TX2_6,9,7,0,2,2,2
2025-09-08 23:00:52,8,23,0,TX2_6,7,9,0,0,0,0
2025-09-08 23:05:52,8,23,5,TX2_6,8,10,0,0,0,0
2025-09-08 23:10:52,8,23,10,TX2_6,6,10,0,0,0,0
2025-09-08 23:15:52,8,23,15,TX2_6,9,7,0,0,0,0
2025-09-08 23:20:52,8,23,20,TX2_6,6,12,0,0,0,0
2025-09-08 23:25:52,8,23,25,TX2_6,14,8,0,0,0,0
2025-09-08 23:30:52,8,23,30,TX2_6,6,12,0,0,0,0
2025-09-08 23:35:52,8,23,35,TX2_6,7,12,0,0,0,0
2025-09-08 23:40:52,8,23,40,TX2_6,6,12,0,0,0,0
2025-09-08 23:45:52,8,23,45,TX2_6,7,8,0,0,0,0
2025-09-08 23:50:52,8,23,50,TX2_6,7,11,0,0,0,0
2025-09-08 23:55:52,8,23,55,TX2_6,4,14,0,0,0,0
2025-09-09 00:00:53,9,0,0,TX2_6,7,14,0,0,0,0
2025-09-09 00:05:53,9,0,5,TX2_6,7,12,0,0,0,0
2025-09-09 00:10:53,9,0,10,TX2_6,9,10,0,0,0,0
2025-09-09 00:15:53,9,0,15,TX2_6,8,12,0,0,0,0
2025-09-09 00:20:53,9,0,20,TX2_6,10,9,0,0,0,0
2025-09-09 00:25:53,9,0,25,TX2_6,11,7,0,0,0,0
2025-09-09 00:30:53,9,0,30,TX2_6,6,11,0,0,0,0
2025-09-09 00:35:53,9,0,35,TX2_6,8,10,0,0,0,0
2025-09-09 00:40:53,9,0,40,TX2_6,3,13,0,0,0,0
2025-09-09 00:45:53,9,0,45,TX2_6,4,13,0,0,0,0
2025-09-09 00:50:53,9,0,50,TX2_6,10,6,0,0,0,0
2025-09-09 00:55:53,9,0,55,TX2_6,6,12,0,0,0,0
2025-09-09 01:00:53,9,1,0,TX2_6,6,12,0,0,0,0
2025-09-09 01:05:53,9,1,5,TX2_6,8,10,0,0,0,0
2025-09-09 01:10:53,9,1,10,TX2_6,7,10,0,0,0,0
2025-09-09 01:15:53,9,1,15,TX2_6,7,8,0,0,0,0
2025-09-09 01:20:54,9,1,20,TX2_6,7,7,0,0,0,0
2025-09-09 01:25:54,9,1,25,TX2_6,8,7,0,0,0,0
2025-09-09 01:30:54,9,1,30,TX2_6,7,9,0,0,0,0
2025-09-09 01:35:54,9,1,35,TX2_6,5,10,0,1,0,0
2025-09-09 01:40:54,9,1,40,TX2_6,6,10,0,0,0,0
2025-09-09 01:45:54,9,1,45,TX2_6,6,10,0,0,0,0
2025-09-09 01:50:54,9,1,50,TX2_6,6,11,0,0,0,0
2025-09-09 01:55:54,9,1,55,TX2_6,6,10,0,0,0,0
2025-09-09 02:00:54,9,2,0,TX2_6,9,7,0,0,0,0
2025-09-09 02:05:54,9,2,5,TX2_6,6,10,0,0,0,0
2025-09-09 02:10:54,9,2,10,TX2_6,3,13,0,0,0,0
2025-09-09 02:15:54,9,2,15,TX2_6,8,6,0,0,0,0
2025-09-09 02:20:54,9,2,20,TX2_6,6,10,0,0,0,0
2025-09-09 02:25:54,9,2,25,TX2_6,7,11,0,0,0,0
2025-09-09 02:30:54,9,2,30,TX2_6,9,8,0,0,0,0
2025-09-09 02:35:54,9,2,35,TX2_6,7,9,0,0,0,0
2025-09-09 02:40:55,9,2,40,TX2_6,10,7,0,0,0,0
2025-09-09 02:45:55,9,2,45,TX2_6,7,13,0,0,0,0
2025-09-09 02:50:55,9,2,50,TX2_6,7,13,0,0,0,0
2025-09-09 02:55:55,9,2,55,TX2_6,8,9,0,0,0,0
2025-09-09 03:00:55,9,3,0,TX2_6,10,9,0,0,0,0
2025-09-09 03:05:55,9,3,5,TX2_6,11,12,0,0,0,0
2025-09-09 03:10:55,9,3,10,TX2_6,5,17,0,0,0,0
2025-09-09 03:15:55,9,3,15,TX2_6,6,14,0,0,0,0
2025-09-09 03:20:55,9,3,20,TX2_6,9,8,0,0,0,0
2025-09-09 03:25:55,9,3,25,TX2_6,9,11,0,0,0,0
2025-09-09 03:30:55,9,3,30,TX2_6,13,8,0,0,0,0
2025-09-09 03:35:55,9,3,35,TX2_6,8,11,0,0,0,0
2025-09-09 03:40:55,9,3,40,TX2_6,10,7,0,0,0,0
2025-09-09 03:45:55,9,3,45,TX2_6,6,12,0,0,0,0
2025-09-09 03:50:55,9,3,50,TX2_6,9,9,0,0,0,0
2025-09-09 03:55:55,9,3,55,TX2_6,9,13,0,0,0,0
2025-09-09 04:00:56,9,4,0,TX2_6,13,6,0,0,0,0
2025-09-09 04:05:56,9,4,5,TX2_6,7,13,0,0,0,0
2025-09-09 04:10:56,9,4,10,TX2_6,7,11,0,0,0,0
2025-09-09 04:15:56,9,4,15,TX2_6,11,7,0,0,0,0
2025-09-09 04:20:56,9,4,20,TX2_6,10,9,0,0,0,0
2025-09-09 04:25:56,9,4,25,TX2_6,8,12,0,0,0,0
2025-09-09 04:30:56,9,4,30,TX2_6,9,10,0,0,0,0
2025-09-09 04:35:56,9,4,35,TX2_6,5,16,0,0,0,0
2025-09-09 04:40:56,9,4,40,TX2_6,12,10,0,0,0,0
2025-09-09 04:45:56,9,4,45,TX2_6,10,11,0,0,0,0
2025-09-10 17:19:03,10,17,19,TX2_6,9,12,0,0,0,0
2025-09-10 17:24:03,10,17,24,TX2_6,11,12,0,0,0,0
2025-09-10 17:29:03,10,17,29,TX2_6,8,15,0,0,0,0
2025-09-10 17:34:03,10,17,34,TX2_6,12,10,0,0,0,0
2025-09-10 17:39:03,10,17,39,TX2_6,11,10,0,0,0,0
2025-09-10 17:44:03,10,17,44,TX2_6,12,13,0,0,0,0
2025-09-10 17:49:03,10,17,49,TX2_6,11,14,0,0,0,0
2025-09-10 17:54:03,10,17,54,TX2_6,7,17,0,0,0,0
2025-09-10 17:59:03,10,17,59,TX2_6,15,24,0,1,0,0
2025-09-10 18:04:03,10,18,4,TX2_6,23,17,0,0,0,0
2025-09-10 18:09:03,10,18,9,TX2_6,18,19,0,0,0,0
2025-09-10 18:14:03,10,18,14,TX2_6,21,19,1,0,0,0
2025-09-10 18:19:03,10,18,19,TX2_6,12,14,0,0,0,0
2025-09-10 18:24:03,10,18,24,TX2_6,7,15,0,0,0,0
2025-09-10 18:29:03,10,18,29,TX2_6,9,10,0,0,0,0
2025-09-10 18:34:04,10,18,34,TX2_6,7,15,0,0,0,0
2025-09-10 18:39:04,10,18,39,TX2_6,7,14,0,0,0,0
2025-09-10 18:44:04,10,18,44,TX2_6,4,17,0,0,0,0
2025-09-10 18:49:04,10,18,49,TX2_6,12,12,0,0,0,0
2025-09-10 18:54:04,10,18,54,TX2_6,12,13,0,0,0,0
2025-09-10 18:59:04,10,18,59,TX2_6,10,15,0,0,0,0
2025-09-10 19:04:04,10,19,4,TX2_6,8,15,0,0,0,0
2025-09-10 19:09:04,10,19,9,TX2_6,7,16,0,0,0,0
2025-09-10 19:14:04,10,19,14,TX2_6,8,14,0,0,0,0
2025-09-10 19:19:04,10,19,19,TX2_6,6,14,0,0,0,0
2025-09-10 19:24:04,10,19,24,TX2_6,11,9,0,0,0,0
2025-09-10 19:29:04,10,19,29,TX2_6,7,12,0,0,0,0
2025-09-10 19:34:04,10,19,34,TX2_6,10,10,0,0,0,0
2025-09-10 19:39:05,10,19,39,TX2_6,2,16,0,0,0,0
2025-09-10 19:44:05,10,19,44,TX2_6,6,11,1,0,0,0
2025-09-10 19:49:05,10,19,49,TX2_6,7,14,0,0,0,0
2025-09-10 19:54:05,10,19,54,TX2_6,6,12,0,0,0,0
2025-09-10 19:59:05,10,19,59,TX2_6,10,14,0,0,0,0
2025-09-10 20:04:05,10,20,4,TX2_6,4,18,0,0,0,0
2025-09-10 20:09:05,10,20,9,TX2_6,11,12,0,0,0,0
2025-09-10 20:14:05,10,20,14,TX2_6,9,13,0,0,0,0
2025-09-10 20:19:05,10,20,19,TX2_6,12,12,0,0,0,0
2025-09-10 20:24:05,10,20,24,TX2_6,13,9,0,0,0,0
2025-09-10 20:29:05,10,20,29,TX2_6,10,12,0,0,0,0
2025-09-10 20:34:05,10,20,34,TX2_6,12,11,0,0,0,0
2025-09-10 20:39:05,10,20,39,TX2_6,5,17,0,0,0,0
2025-09-10 20:44:05,10,20,44,TX2_6,5,17,0,1,0,0
2025-09-10 20:49:05,10,20,49,TX2_6,7,10,0,0,0,0
2025-09-10 20:54:06,10,20,54,TX2_6,8,13,0,0,0,0
2025-09-10 20:59:06,10,20,59,TX2_6,9,13,0,0,0,0
2025-09-10 21:04:06,10,21,4,TX2_6,10,11,0,0,0,0
2025-09-10 21:09:06,10,21,9,TX2_6,7,14,0,0,0,0
2025-09-10 21:14:06,10,21,14,TX2_6,7,14,0,0,0,0
2025-09-10 21:19:06,10,21,19,TX2_6,6,12,0,0,0,0
2025-09-10 21:24:06,10,21,24,TX2_6,8,11,0,0,0,0
2025-09-10 21:29:06,10,21,29,TX2_6,8,12,0,0,0,0
2025-09-10 21:34:06,10,21,34,TX2_6,6,14,0,0,0,0
2025-09-10 21:39:06,10,21,39,TX2_6,6,12,0,0,0,0
2025-09-10 21:44:06,10,21,44,TX2_6,8,10,0,0,0,0
2025-09-10 21:49:06,10,21,49,TX2_6,7,11,0,0,0,0
2025-09-10 21:54:06,10,21,54,TX2_6,8,9,0,1,0,0
2025-09-10 21:59:06,10,21,59,TX2_6,7,10,0,0,0,0
2025-09-10 22:04:06,10,22,4,TX2_6,10,10,0,0,0,0
2025-09-10 22:09:06,10,22,9,TX2_6,12,11,0,0,0,0
2025-09-10 22:14:07,10,22,14,TX2_6,3,16,0,0,0,0
2025-09-10 22:19:07,10,22,19,TX2_6,8,11,0,0,0,0
2025-09-10 22:24:07,10,22,24,TX2_6,9,9,0,0,0,0
2025-09-10 22:29:07,10,22,29,TX2_6,7,11,0,0,0,0
2025-09-10 22:34:07,10,22,34,TX2_6,8,10,0,0,0,0
2025-09-10 22:39:07,10,22,39,TX2_6,7,13,0,0,0,0
2025-09-10 22:44:07,10,22,44,TX2_6,14,6,0,0,0,0
2025-09-10 22:49:07,10,22,49,TX2_6,6,13,0,0,0,0
2025-09-11 15:13:28,11,15,13,TX2_6,14,14,0,0,0,0
2025-09-11 15:18:28,11,15,18,TX2_6,13,11,0,1,0,0
2025-09-11 15:23:28,11,15,23,TX2_6,17,11,0,0,0,0
2025-09-11 15:28:28,11,15,28,TX2_6,12,15,0,0,0,0
2025-09-11 15:33:28,11,15,33,TX2_6,15,11,0,2,0,0
2025-09-11 15:38:28,11,15,38,TX2_6,19,8,0,0,0,0
2025-09-11 15:43:28,11,15,43,TX2_6,15,11,0,0,0,0
2025-09-11 15:48:28,11,15,48,TX2_6,10,14,0,0,0,0
2025-09-11 15:53:29,11,15,53,TX2_6,12,15,0,0,0,0
2025-09-11 15:58:29,11,15,58,TX2_6,13,12,0,0,0,0
2025-09-11 16:03:29,11,16,3,TX2_6,16,11,0,0,0,0
2025-09-11 16:08:29,11,16,8,TX2_6,18,8,0,0,0,0
2025-09-11 16:13:29,11,16,13,TX2_6,11,13,0,0,0,0
2025-09-11 16:18:29,11,16,18,TX2_6,15,10,0,0,0,0
2025-09-11 16:23:29,11,16,23,TX2_6,14,11,0,0,0,0
2025-09-11 16:28:29,11,16,28,TX2_6,15,10,0,0,0,0
2025-09-11 16:33:29,11,16,33,TX2_6,16,11,0,0,0,0
2025-09-11 16:38:29,11,16,38,TX2_6,9,15,0,1,0,0
2025-09-11 16:43:29,11,16,43,TX2_6,7,15,0,0,0,0
2025-09-11 16:48:29,11,16,48,TX2_6,8,11,0,1,0,0
2025-09-11 16:53:29,11,16,53,TX2_6,8,10,0,1,0,0
2025-09-11 16:58:29,11,16,58,TX2_6,10,15,0,0,0,0
2025-09-11 17:03:29,11,17,3,TX2_6,10,17,0,0,0,0
2025-09-11 17:18:30,11,17,18,TX2_6,9,12,0,0,0,1
2025-09-11 17:23:30,11,17,23,TX2_6,13,12,0,0,0,0
2025-09-11 17:28:30,11,17,28,TX2_6,10,11,0,0,0,0
2025-09-11 17:33:30,11,17,33,TX2_6,5,14,0,0,0,0
2025-09-11 17:38:30,11,17,38,TX2_6,12,13,0,0,0,0
2025-09-11 17:43:30,11,17,43,TX2_6,8,14,0,0,0,0
2025-09-11 17:48:30,11,17,48,TX2_6,11,11,0,0,0,0
2025-09-11 17:53:30,11,17,53,TX2_6,10,13,0,0,0,0
2025-09-11 17:58:30,11,17,58,TX2_6,4,16,0,0,0,0
2025-09-11 18:03:30,11,18,3,TX2_6,10,13,0,0,0,0
2025-09-11 18:08:30,11,18,8,TX2_6,7,12,0,0,0,0
2025-09-11 18:13:31,11,18,13,TX2_6,7,18,0,0,0,0
2025-09-11 18:18:31,11,18,18,TX2_6,13,12,0,0,0,0
2025-09-11 18:23:31,11,18,23,TX2_6,9,15,0,0,0,0
2025-09-11 18:28:31,11,18,28,TX2_6,11,13,0,0,0,0
2025-09-11 18:33:31,11,18,33,TX2_6,11,13,0,0,0,0
2025-09-11 18:38:31,11,18,38,TX2_6,9,14,0,0,0,0
2025-09-11 18:43:31,11,18,43,TX2_6,12,11,0,0,0,0
2025-09-11 18:48:31,11,18,48,TX2_6,5,17,0,0,0,0
2025-09-11 18:53:31,11,18,53,TX2_6,10,12,0,0,0,0
2025-09-11 18:58:31,11,18,58,TX2_6,9,12,0,0,0,0
2025-09-11 19:03:31,11,19,3,TX2_6,8,13,0,0,0,0
2025-09-11 19:08:31,11,19,8,TX2_6,7,15,0,0,0,0
2025-09-11 19:23:31,11,19,23,TX2_6,7,14,0,0,0,1
2025-09-11 19:28:31,11,19,28,TX2_6,8,12,0,1,0,1
2025-09-11 19:33:31,11,19,33,TX2_6,9,7,0,0,3,0
2025-09-11 19:38:31,11,19,38,TX2_6,8,11,0,1,0,0
2025-09-11 19:43:31,11,19,43,TX2_6,5,13,0,0,0,0
2025-09-11 19:48:31,11,19,48,TX2_6,8,12,0,0,0,0
2025-09-11 19:53:31,11,19,53,TX2_6,10,10,0,0,0,0
2025-09-11 19:58:31,11,19,58,TX2_6,8,13,0,0,0,0
2025-09-11 20:03:31,11,20,3,TX2_6,14,8,0,0,0,0
2025-09-11 20:08:31,11,20,8,TX2_6,10,12,0,0,0,0
2025-09-11 20:13:31,11,20,13,TX2_6,8,11,0,0,0,0
2025-09-11 20:18:31,11,20,18,TX2_6,9,10,0,0,0,0
2025-09-11 20:23:31,11,20,23,TX2_6,12,7,0,0,0,0
2025-09-11 20:28:31,11,20,28,TX2_6,13,6,0,0,0,0
2025-09-11 20:33:31,11,20,33,TX2_6,5,15,0,0,0,0
2025-09-11 20:38:31,11,20,38,TX2_6,8,12,0,0,0,0
2025-09-11 20:43:31,11,20,43,TX2_6,9,12,0,0,0,0
2025-09-11 20:48:31,11,20,48,TX2_6,7,13,0,0,0,0
2025-09-11 20:53:32,11,20,53,TX2_6,6,14,0,0,0,0
2025-09-11 20:58:32,11,20,58,TX2_6,10,10,0,0,0,0
2025-09-11 21:03:32,11,21,3,TX2_6,11,9,0,0,0,0
2025-09-11 21:08:32,11,21,8,TX2_6,11,12,0,0,0,0
2025-09-11 21:13:32,11,21,13,TX2_6,9,9,0,0,0,0
2025-09-11 21:28:32,11,21,28,TX2_6,4,11,0,0,1,0
2025-09-11 21:33:32,11,21,33,TX2_6,7,10,0,0,1,0
2025-09-11 21:38:32,11,21,38,TX2_6,7,7,0,3,1,1
2025-09-11 21:43:32,11,21,43,TX2_6,8,12,0,0,2,0
2025-09-11 21:48:32,11,21,48,TX2_6,9,12,0,0,0,0
2025-09-11 21:53:32,11,21,53,TX2_6,6,14,0,0,0,1
2025-09-11 21:58:32,11,21,58,TX2_6,8,10,0,0,1,0
2025-09-11 22:03:32,11,22,3,TX2_6,9,10,0,1,2,0
2025-09-11 22:08:32,11,22,8,TX2_6,4,12,0,1,2,3
2025-09-11 22:13:32,11,22,13,TX2_6,8,7,0,1,2,2
2025-09-11 22:18:32,11,22,18,TX2_6,5,12,0,1,1,0
2025-09-11 22:23:32,11,22,23,TX2_6,9,11,0,0,1,0
2025-09-11 22:28:32,11,22,28,TX2_6,5,9,1,4,2,1
2025-09-11 22:33:32,11,22,33,TX2_6,9,13,0,0,1,0
2025-09-11 22:38:33,11,22,38,TX2_6,11,8,0,1,1,1
2025-09-11 22:43:33,11,22,43,TX2_6,6,11,1,0,1,0
2025-09-11 22:48:33,11,22,48,TX2_6,9,6,0,1,3,4
2025-09-11 22:53:33,11,22,53,TX2_6,9,11,0,0,3,1
2025-09-11 22:58:33,11,22,58,TX2_6,11,10,0,0,0,1
2025-09-11 23:03:33,11,23,3,TX2_6,7,10,0,1,3,1
2025-09-11 23:08:33,11,23,8,TX2_6,10,13,0,1,0,0
2025-09-11 23:13:33,11,23,13,TX2_6,9,9,0,0,1,2
2025-09-11 23:18:33,11,23,18,TX2_6,8,10,0,1,1,1
2025-09-12 19:08:47,12,19,8,TX2_6,15,12,0,0,1,3
2025-09-12 19:13:47,12,19,13,TX2_6,9,10,0,1,2,1
2025-09-12 19:18:47,12,19,18,TX2_6,7,8,0,0,0,5
2025-09-12 19:23:47,12,19,23,TX2_6,9,8,1,2,0,4
2025-09-12 19:28:47,12,19,28,TX2_6,8,8,0,1,2,2
2025-09-12 19:33:47,12,19,33,TX2_6,8,8,0,1,3,1
2025-09-12 19:38:47,12,19,38,TX2_6,7,8,0,1,1,4
2025-09-12 19:43:47,12,19,43,TX2_6,9,5,0,2,2,3
2025-09-12 19:48:47,12,19,48,TX2_6,7,10,0,1,0,2
2025-09-12 19:53:47,12,19,53,TX2_6,5,11,1,1,1,3
2025-09-12 19:58:47,12,19,58,TX2_6,6,11,0,1,0,1
2025-09-12 20:03:47,12,20,3,TX2_6,7,6,0,0,4,2
2025-09-12 20:08:47,12,20,8,TX2_6,14,5,0,1,0,1
2025-09-12 20:13:47,12,20,13,TX2_6,6,13,0,1,1,1
2025-09-12 20:18:48,12,20,18,TX2_6,7,11,0,0,3,0
2025-09-12 20:23:48,12,20,23,TX2_6,8,9,0,0,2,2
2025-09-12 20:28:48,12,20,28,TX2_6,7,5,0,0,2,1
2025-09-12 20:33:48,12,20,33,TX2_6,10,6,0,1,2,0
2025-09-12 20:38:48,12,20,38,TX2_6,4,12,1,0,2,1
2025-09-12 20:43:48,12,20,43,TX2_6,3,16,0,0,2,0
2025-09-12 20:48:48,12,20,48,TX2_6,10,6,0,1,2,1
2025-09-12 20:53:48,12,20,53,TX2_6,8,9,0,1,0,1
2025-09-12 20:58:48,12,20,58,TX2_6,11,6,0,0,1,1
2025-09-12 21:13:47,12,21,13,TX2_6,4,10,0,3,2,1
2025-09-12 21:18:47,12,21,18,TX2_6,4,10,0,0,0,4
2025-09-12 21:23:47,12,21,23,TX2_6,4,14,0,0,1,1
2025-09-12 21:28:47,12,21,28,TX2_6,4,9,0,2,1,2
2025-09-12 21:33:47,12,21,33,TX2_6,6,8,0,0,4,1
2025-09-12 21:38:47,12,21,38,TX2_6,8,11,0,0,0,1
2025-09-12 21:43:47,12,21,43,TX2_6,6,7,0,0,5,1
2025-09-12 21:48:47,12,21,48,TX2_6,4,10,0,2,0,3
2025-09-12 21:53:47,12,21,53,TX2_6,7,8,0,4,0,1
2025-09-12 21:58:47,12,21,58,TX2_6,5,10,0,0,1,2
2025-09-12 22:03:48,12,22,3,TX2_6,10,11,0,0,0,0
2025-09-12 22:08:48,12,22,8,TX2_6,7,4,0,0,3,3
2025-09-12 22:13:48,12,22,13,TX2_6,6,11,0,0,0,0
2025-09-12 22:18:48,12,22,18,TX2_6,4,14,0,0,0,0
2025-09-12 22:23:48,12,22,23,TX2_6,4,14,0,0,0,0
2025-09-12 22:28:48,12,22,28,TX2_6,10,11,0,0,0,0
2025-09-12 22:33:48,12,22,33,TX2_6,7,12,0,0,0,0
2025-09-12 22:38:48,12,22,38,TX2_6,9,11,0,0,0,0
2025-09-12 22:43:48,12,22,43,TX2_6,5,11,0,1,0,0
2025-09-12 22:48:48,12,22,48,TX2_6,10,6,0,0,0,0
2025-09-12 22:53:48,12,22,53,TX2_6,7,10,0,0,0,0
2025-09-12 22:58:48,12,22,58,TX2_6,4,13,0,0,0,0
2025-09-12 23:03:48,12,23,3,TX2_6,5,12,0,0,0,0
